id,favorite_count,retweet_count,date,text,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,breed
749403093750648834,2795,594,2016-07-03,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,10,10,Lucy,-,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1,chesapeake_bay_retriever
749395845976588288,9148,3764,2016-07-03,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10,10,George,-,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,pomeranian
749317047558017024,5834,2408,2016-07-02,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12,10,Blu,floofer,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,wire-haired_fox_terrier
749064354620928000,5086,1636,2016-07-02,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,11,10,Winston,-,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,pug
749036806121881602,3288,847,2016-07-02,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,8,10,Dietrich,-,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1,west_highland_white_terrier
748977405889503236,11380,3692,2016-07-01,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,10,10,,-,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1,german_short-haired_pointer
748932637671223296,6207,2455,2016-07-01,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,Divine,doggo,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi
748699167502000129,5024,1734,2016-07-01,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11,10,Tripp,-,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1,pembroke
748575535303884801,6437,2165,2016-06-30,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,6,10,,-,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1,soft-coated_wheaten_terrier
748568946752774144,2316,729,2016-06-30,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,12,10,Cora,-,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,tibetan_terrier
748346686624440324,5559,1341,2016-06-30,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10,10,Cora,-,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1,borzoi
748324050481647620,3936,832,2016-06-30,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11,10,Duke,-,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1,shetland_sheepdog
747963614829678593,6142,2328,2016-06-29,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10,10,Finn,pupper,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1,kelpie
747933425676525569,7030,2766,2016-06-28,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11,10,Duke,-,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1,samoyed
747885874273214464,3134,1071,2016-06-28,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,8,10,,-,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,kuvasz
747844099428986880,2977,811,2016-06-28,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11,10,Huxley,-,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,pembroke
747600769478692864,2457,595,2016-06-28,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10,10,Bookstore,-,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,chesapeake_bay_retriever
747594051852075008,3916,1140,2016-06-28,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11,10,Bookstore,-,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1,basenji
747512671126323200,5886,1716,2016-06-27,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10,10,Bookstore,-,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,cardigan
747219827526344708,5592,1715,2016-06-27,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11,10,Atticus,-,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2,shetland_sheepdog
747103485104099331,10157,4332,2016-06-26,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11,10,Clark,-,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1,labrador_retriever
746872823977771008,6352,2327,2016-06-26,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11,10,,-,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,pembroke
746790600704425984,5168,1716,2016-06-25,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10,10,,-,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3,boston_bull
746726898085036033,6400,1936,2016-06-25,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12,10,Abby,-,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1,golden_retriever
746507379341139972,4903,1168,2016-06-25,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10,10,Shiloh,-,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1,toy_poodle
746369468511756288,6539,1784,2016-06-24,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9,10,,-,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1,german_shepherd
746131877086527488,7315,2382,2016-06-24,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10,10,Gustav,-,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,chow
746056683365994496,3762,887,2016-06-23,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11,10,Arlen,-,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,shetland_sheepdog
745789745784041472,4274,1154,2016-06-23,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10,10,Gus,-,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,pekinese
745712589599014916,7394,2512,2016-06-22,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,7,10,Percy,-,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1,chow
745433870967832576,7522,2748,2016-06-22,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,Lenox,doggo,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1,basset
745422732645535745,9079,2631,2016-06-22,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9,10,,-,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1,labrador_retriever
745057283344719872,7655,2461,2016-06-21,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12,10,Oliver,-,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,shetland_sheepdog
744995568523612160,3148,675,2016-06-20,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,Abby,puppo,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,old_english_sheepdog
744971049620602880,8342,2910,2016-06-20,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12,10,Indie,-,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,toy_poodle
744709971296780288,5922,1683,2016-06-20,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10,10,Harvey,-,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,shetland_sheepdog
744334592493166593,7162,2311,2016-06-19,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11,10,Blanket,-,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1,samoyed
744234799360020481,165059,84442,2016-06-18,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,Blanket,doggo,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,labrador_retriever
743980027717509120,4394,1175,2016-06-18,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11,10,Geno,-,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,bull_mastiff
743895849529389061,3854,1032,2016-06-17,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,10,10,Geno,-,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1,dalmatian
743609206067040256,4740,1488,2016-06-17,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,10,10,Stark,-,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,weimaraner
743545585370791937,3725,1011,2016-06-16,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,11,10,Bentley,-,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2,standard_poodle
743253157753532416,4484,1311,2016-06-16,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10,10,Kilo,puppo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,malamute
743222593470234624,6556,2054,2016-06-15,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12,10,,pupper,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,kuvasz
743210557239623680,4053,1469,2016-06-15,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",10,10,Kayla,-,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,golden_retriever
742423170473463808,10402,4106,2016-06-13,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,Bell,-,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,pug
742385895052087300,7179,2148,2016-06-13,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11,10,Phil,-,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1,cardigan
742150209887731712,5430,1685,2016-06-13,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8,10,Edmund,pupper,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,french_bulldog
741793263812808706,4816,1629,2016-06-12,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,10,10,Doug,-,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1,kuvasz
741743634094141440,8642,2987,2016-06-11,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,Aqua,pupper,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,labrador_retriever
741438259667034112,3877,899,2016-06-11,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,9,10,Tucker,-,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,chesapeake_bay_retriever
741303864243200000,9263,3489,2016-06-10,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12,10,Theodore,-,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,chihuahua
741067306818797568,9979,3330,2016-06-10,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,,doggo,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,golden_retriever
740995100998766593,6757,2984,2016-06-09,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10,10,Leo,-,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,malamute
740711788199743490,3596,1004,2016-06-09,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,9,10,Leo,-,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,toy_poodle
740676976021798912,19166,7342,2016-06-08,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11,10,Baloo,pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,norwegian_elkhound
740373189193256964,36731,14341,2016-06-08,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",14,10,Chip,-,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3,golden_retriever
740359016048689152,3489,921,2016-06-08,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9,10,Chase,-,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,golden_retriever
740214038584557568,7068,2122,2016-06-07,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10,10,,-,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,chesapeake_bay_retriever
739979191639244800,21076,6376,2016-06-07,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12,10,Nollie,-,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,irish_water_spaniel
739932936087216128,4282,1164,2016-06-06,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10,10,Rorie,-,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,redbone
739844404073074688,4002,918,2016-06-06,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12,10,Simba,-,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,toy_poodle
739606147276148736,5693,1789,2016-06-05,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9,10,Benji,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,blenheim_spaniel
739544079319588864,41930,23096,2016-06-05,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10,10,Simba,-,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,labrador_retriever
739485634323156992,7596,3169,2016-06-05,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6,10,Kyle,-,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,walker_hound
739238157791694849,122237,62608,2016-06-04,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,Kyle,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,eskimo_dog
738885046782832640,3980,1228,2016-06-04,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11,10,Charles,-,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1,american_staffordshire_terrier
738883359779196928,3524,876,2016-06-04,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10,10,Charles,-,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,labrador_retriever
738537504001953792,5385,1684,2016-06-03,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,Bayley,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,chow
738402415918125056,3451,913,2016-06-02,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10,10,Charles,-,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,cocker_spaniel
738184450748633089,4550,1305,2016-06-02,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9,10,Charles,-,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1,bedlington_terrier
738166403467907072,9297,3672,2016-06-02,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12,10,Axel,-,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,keeshond
738156290900254721,2678,707,2016-06-01,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10,10,Storkson,-,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1,pug
737826014890496000,5557,1901,2016-06-01,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10,10,Remy,-,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,vizsla
737800304142471168,10547,3727,2016-06-01,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10,10,Bella,-,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,malamute
737678689543020544,5327,1435,2016-05-31,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11,10,Bella,-,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,pembroke
737445876994609152,10881,4810,2016-05-31,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13,10,Blu,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,samoyed
736736130620620800,4565,1869,2016-05-29,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13,10,Chadrick,-,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,schipperke
736365877722001409,4209,1346,2016-05-28,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,Rory,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3,toy_poodle
736225175608430592,8586,2978,2016-05-27,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10,10,,-,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,labrador_retriever
736010884653420544,8344,3207,2016-05-27,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10,10,,-,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2,golden_retriever
735991953473572864,3808,1233,2016-05-27,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11,10,Maxaroni,-,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,cocker_spaniel
735648611367784448,4235,1179,2016-05-26,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12,10,Rory,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,pembroke
735635087207878657,6518,2540,2016-05-26,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11,10,Dakota,-,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1,pug
735256018284875776,3526,952,2016-05-24,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,Kellogg,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,staffordshire_bullterrier
735137028879360001,3311,1041,2016-05-24,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9,10,Buckley,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1,walker_hound
734912297295085568,2886,554,2016-05-24,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10,10,Jax,-,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,maltese_dog
734787690684657664,13244,6779,2016-05-23,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13,10,Jax,-,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4,golden_retriever
734776360183431168,2645,583,2016-05-23,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11,10,Livvie,-,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,siberian_husky
733828123016450049,3792,834,2016-05-21,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10,10,Terry,-,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2,beagle
733822306246479872,3872,1082,2016-05-21,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10,10,Moose,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,lhasa
733482008106668032,3322,1021,2016-05-20,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10,10,Terry,-,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1,french_bulldog
733460102733135873,4440,1377,2016-05-20,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11,10,Hermione,-,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1,chow
733109485275860992,47066,17294,2016-05-19,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,Hermione,doggo,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,golden_retriever
732732193018155009,2574,575,2016-05-18,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12,10,Ralpher,-,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1,staffordshire_bullterrier
732726085725589504,3723,955,2016-05-18,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11,10,Aldrick,-,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,pomeranian
732585889486888962,3881,825,2016-05-17,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10,10,Aldrick,-,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2,staffordshire_bullterrier
732375214819057664,8525,2713,2016-05-17,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,basset
732005617171337216,15746,5871,2016-05-16,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Larry,-,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,english_setter
731285275100512256,3674,1058,2016-05-14,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12,10,Solomon,-,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,pembroke
730924654643314689,6457,2127,2016-05-13,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9,10,,-,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,1,newfoundland
730573383004487680,5183,2317,2016-05-12,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10,10,Rooney,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,american_staffordshire_terrier
730427201120833536,3651,1115,2016-05-11,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11,10,Crystal,-,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,eskimo_dog
730211855403241472,4030,1136,2016-05-11,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11,10,Ziva,-,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1,pug
729823566028484608,4203,1328,2016-05-10,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13,10,Stefan,-,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1,kelpie
729463711119904772,6124,2476,2016-05-09,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13,10,Pupcasso,-,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,1,german_shepherd
728986383096946689,3335,879,2016-05-07,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11,10,Puff,-,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,2,maltese_dog
